price,bedrooms,sqft_living,waterfront,condition,city,country
660000,3,1980,0,4,Seattle,USA
570000,3,2400,0,3,Newcastle,USA
285000,2,780,0,4,Seattle,USA
435000,3,980,0,3,Seattle,USA
160000,3,1210,0,2,Vashon,USA
805000,5,4600,0,3,Shoreline,USA
450000,3,1480,0,3,Issaquah,USA
510000,4,1320,0,4,Kirkland,USA
1120000,5,4400,0,5,Kenmore,USA
1280000,4,3010,0,3,Seattle,USA
539000,3,2260,0,3,Sammamish,USA
407193,4,1880,0,3,Carnation,USA
320000,3,1370,0,4,Milton,USA
739000,4,2720,0,5,Seattle,USA
452000,2,1740,0,4,Seattle,USA
600000,4,2560,0,3,Redmond,USA
279000,5,2690,0,3,Seattle,USA
895000,4,3240,0,3,Sammamish,USA
585000,4,2430,0,3,Issaquah,USA
405000,2,1405,0,3,Seattle,USA
837219,5,3030,0,3,Sammamish,USA
969990,4,4150,0,3,Sammamish,USA
490000,3,1730,0,3,Seattle,USA
611000,6,3820,0,4,Issaquah,USA
462000,4,3070,0,3,Renton,USA
540000,4,1780,0,3,Issaquah,USA
260000,4,1811,0,3,Renton,USA
510000,4,2450,0,3,Woodinville,USA
567500,3,2300,0,3,Snoqualmie,USA
445000,2,1440,0,3,Seattle,USA
684680,4,2370,0,4,Redmond,USA
2700000,4,4420,1,3,Bellevue,USA
455000,3,1300,0,3,Seattle,USA
540000,5,2870,0,3,Bothell,USA
530000,3,3400,0,3,Renton,USA
410000,3,1410,0,4,Seattle,USA
450000,3,1640,0,3,Seattle,USA
609900,4,3190,0,3,Maple Valley,USA
648000,4,2380,0,3,Issaquah,USA
550000,3,2260,0,3,Sammamish,USA
347000,3,1240,0,4,Sammamish,USA
1635000,5,4220,0,3,Bellevue,USA
1339000,4,4250,0,4,Mercer Island,USA
288350,3,1860,0,3,Tukwila,USA
1150000,3,2850,0,4,Bellevue,USA
525000,3,2470,0,4,Issaquah,USA
250250,3,2210,0,4,Federal Way,USA
341000,4,1920,0,4,Renton,USA
700000,4,3150,0,3,Sammamish,USA
390000,4,2700,0,4,Renton,USA
539950,3,2190,0,4,Renton,USA
552000,2,1380,0,3,Seattle,USA
250000,5,2520,0,4,Enumclaw,USA
502000,3,1300,0,4,Bellevue,USA
480000,4,2220,0,4,Burien,USA
378500,2,730,0,3,Seattle,USA
1350000,4,3300,0,5,Mercer Island,USA
1900000,4,4130,0,3,Bellevue,USA
605000,3,2670,0,3,Woodinville,USA
307550,4,1980,0,3,Kent,USA
304700,2,740,0,4,Seattle,USA
568000,3,2050,0,4,Seattle,USA
385000,3,1230,0,3,Kirkland,USA
345000,3,1210,0,3,Seattle,USA
435000,3,1890,0,4,Seattle,USA
579000,2,1870,0,3,Redmond,USA
236000,3,1330,0,3,Auburn,USA
305100,3,1590,0,4,Renton,USA
368000,3,1710,0,4,Kenmore,USA
255000,2,1200,0,5,Des Moines,USA
400000,2,1140,0,3,Seattle,USA
440000,3,2240,0,3,Seattle,USA
417000,2,920,0,3,Seattle,USA
435000,2,800,0,3,Seattle,USA
475000,4,1980,0,5,Lake Forest Park,USA
563500,4,2800,0,3,Duvall,USA
285000,3,1680,0,3,Auburn,USA
471000,4,2330,0,3,North Bend,USA
500000,4,2240,0,4,Bellevue,USA
640000,3,2140,0,3,Sammamish,USA
442500,4,2170,0,3,Duvall,USA
213400,3,1150,0,4,Renton,USA
831000,4,2030,0,4,Seattle,USA
325000,3,1350,0,3,Duvall,USA
425000,2,910,0,4,Seattle,USA
550000,4,2700,0,4,Seattle,USA
599950,4,3730,0,3,Kent,USA
1225000,4,2740,0,3,Medina,USA
750000,4,2050,0,4,Seattle,USA
290000,4,2390,0,3,Renton,USA
270000,4,1990,0,3,Auburn,USA
229950,4,1300,0,4,Federal Way,USA
234999,3,1330,0,3,SeaTac,USA
265000,2,1000,0,3,Duvall,USA
367300,4,2190,0,3,Auburn,USA
550000,3,1380,0,3,Seattle,USA
743700,4,2610,0,3,Redmond,USA
352750,2,1060,0,3,Seattle,USA
403950,2,710,0,4,Seattle,USA
980000,4,2730,0,5,Seattle,USA
585000,4,2470,0,3,Vashon,USA
554000,3,1760,0,3,Bellevue,USA
546000,3,1530,0,3,Bellevue,USA
280000,2,1610,0,2,Snoqualmie,USA
212500,2,1030,0,4,Seattle,USA
739000,4,2800,0,3,Carnation,USA
428000,3,1310,0,3,Seattle,USA
965000,4,3160,0,4,Woodinville,USA
364900,3,2500,0,3,Kent,USA
559000,3,2070,0,4,Seattle,USA
213000,4,1980,0,2,Federal Way,USA
620000,3,2590,0,3,Seattle,USA
240000,4,1910,0,3,Seattle,USA
852500,3,2630,0,4,Bellevue,USA
600000,3,2630,0,3,Duvall,USA
410000,3,1960,0,3,Snoqualmie,USA
328000,3,1440,0,3,Duvall,USA
625000,3,2210,0,3,Bellevue,USA
649950,4,2350,0,4,Woodinville,USA
235000,3,1590,0,3,Burien,USA
489000,3,1500,0,3,Seattle,USA
536000,3,1900,0,3,Sammamish,USA
400000,4,2370,0,3,Renton,USA
398000,3,1720,0,3,Seattle,USA
379000,4,2020,0,4,Renton,USA
345000,2,1340,0,3,Seattle,USA
365000,3,1800,0,3,Seattle,USA
315000,3,1480,0,3,Seattle,USA
571000,4,2750,0,5,Seattle,USA
1025000,5,3760,0,3,Kirkland,USA
695000,3,2540,0,3,Sammamish,USA
225000,3,1760,0,3,Covington,USA
740000,3,3000,0,3,Redmond,USA
315000,4,1930,0,4,Kent,USA
1230000,4,3040,0,3,Mercer Island,USA
420000,2,860,0,4,Seattle,USA
310000,3,1420,0,4,Renton,USA
700000,3,2080,0,5,Seattle,USA
269000,3,1560,0,3,Maple Valley,USA
369990,4,1960,0,3,Renton,USA
800000,3,1620,0,4,Seattle,USA
569000,5,3670,0,5,Lake Forest Park,USA
175000,6,1930,0,3,Burien,USA
440000,3,1290,0,3,Seattle,USA
435000,5,1970,0,3,Fall City,USA
345000,3,1540,0,4,Shoreline,USA
558000,4,2180,0,3,Seattle,USA
475000,2,1490,0,3,Auburn,USA
490000,3,2220,0,3,Issaquah,USA
335000,3,2430,0,4,Renton,USA
350000,2,1392,0,4,Vashon,USA
100000,4,1120,0,3,Renton,USA
417500,4,1390,0,4,Seattle,USA
253000,3,2040,0,3,Tukwila,USA
1240000,5,2830,0,3,Seattle,USA
490000,4,3020,0,4,Covington,USA
470000,3,2290,0,3,Lake Forest Park,USA
483300,4,1210,0,4,Bellevue,USA
659000,3,2510,0,3,Sammamish,USA
480000,4,2320,0,3,Seattle,USA
165000,3,970,0,3,Burien,USA
659500,3,1820,0,4,Seattle,USA
219900,3,970,0,4,Federal Way,USA
315000,2,1740,0,4,Seattle,USA
250000,3,1590,0,3,Kent,USA
268000,2,1380,0,3,Seattle,USA
380000,4,1680,0,3,Shoreline,USA
499000,2,1220,0,3,Seattle,USA
285000,2,1651,0,3,Vashon,USA
183000,3,1330,0,4,Auburn,USA
1070000,3,2940,0,4,Seattle,USA
429000,3,1410,0,3,Seattle,USA
403000,2,1100,0,4,Seattle,USA
375500,3,1530,0,3,Lake Forest Park,USA
1795000,5,5270,0,3,Mercer Island,USA
516200,3,2110,0,5,Seattle,USA
385000,4,1720,0,3,Kirkland,USA
515000,3,1800,0,3,Kirkland,USA
375000,4,2210,0,3,Burien,USA
650000,4,2560,0,4,Kirkland,USA
306888,2,1010,0,3,Renton,USA
870000,4,3340,0,3,Seattle,USA
310000,4,1740,0,3,Shoreline,USA
251750,3,1320,0,5,Kent,USA
366000,3,1520,0,3,Bothell,USA
429950,3,2010,0,3,Seattle,USA
710000,3,2440,0,3,Bellevue,USA
895000,5,2550,0,4,Bellevue,USA
149500,3,1010,0,4,Des Moines,USA
310000,3,1780,0,3,Seattle,USA
555000,3,2180,0,4,Seattle,USA
750000,5,2750,0,3,Kirkland,USA
745000,4,3490,0,3,Sammamish,USA
695000,3,2550,0,3,Redmond,USA
433000,3,1870,0,3,Seattle,USA
307000,4,1150,0,3,Shoreline,USA
655275,3,2050,0,3,Bellevue,USA
392000,4,1940,0,3,Maple Valley,USA
1180000,5,3630,0,3,Kirkland,USA
359950,3,1890,0,4,Shoreline,USA
360000,4,1630,0,5,Woodinville,USA
566000,4,2440,0,3,Seattle,USA
700000,5,3100,0,4,Seattle,USA
415000,3,2090,0,3,Renton,USA
199500,3,920,0,4,Auburn,USA
749000,3,1580,0,3,Seattle,USA
680000,3,1760,0,4,Seattle,USA
400000,4,2530,0,3,Bothell,USA
608000,4,2490,0,4,Bothell,USA
589900,4,3870,0,3,Issaquah,USA
480000,5,2732,0,4,Federal Way,USA
1059500,5,3230,0,3,Seattle,USA
915000,6,2930,0,3,Bellevue,USA
695000,4,3510,0,3,Snoqualmie,USA
899900,4,2580,0,3,Kirkland,USA
499950,2,1060,0,3,Seattle,USA
533112,4,2790,0,3,North Bend,USA
303210,4,2009,0,3,Auburn,USA
525000,5,2880,0,3,Renton,USA
399950,2,710,0,4,Seattle,USA
850830,3,2070,0,5,Seattle,USA
371500,3,1370,0,5,Shoreline,USA
522000,3,1730,0,4,Redmond,USA
588000,4,1680,0,3,Seattle,USA
276900,2,1350,0,4,North Bend,USA
248000,5,1510,0,4,SeaTac,USA
280000,3,1860,0,3,Federal Way,USA
495000,6,3440,0,3,Renton,USA
665000,6,4250,0,4,Seattle,USA
290300,2,860,0,4,Renton,USA
527000,2,1640,0,3,Seattle,USA
487028,2,1295,0,3,Seattle,USA
325000,3,1790,0,3,Snoqualmie,USA
799000,3,2210,0,5,Seattle,USA
7062500,5,10040,1,3,Bellevue,USA
354000,3,940,0,3,Redmond,USA
262500,3,1160,0,3,Seattle,USA
560200,3,1990,0,3,Sammamish,USA
220000,3,1050,0,3,Seattle,USA
650000,2,1030,0,5,Seattle,USA
435000,3,1420,0,3,Seattle,USA
800000,4,2690,0,4,Seattle,USA
1010000,4,3760,0,3,Redmond,USA
200000,2,700,0,5,Renton,USA
295000,5,2100,0,3,Seattle,USA
580379,4,2240,0,4,Sammamish,USA
875000,4,3470,0,3,Woodinville,USA
515000,3,3370,0,3,Shoreline,USA
599000,4,2790,0,3,Woodinville,USA
285000,3,1870,0,3,Kent,USA
290000,3,1520,0,4,Maple Valley,USA
355000,1,750,0,4,Renton,USA
381000,3,1460,0,3,Lake Forest Park,USA
571000,3,2600,0,3,Bothell,USA
852600,4,3320,0,5,Bellevue,USA
1085000,5,2340,0,4,Seattle,USA
371000,3,890,0,3,Seattle,USA
514000,3,1720,0,3,Seattle,USA
386000,3,1270,0,3,Seattle,USA
464000,4,2180,0,4,Renton,USA
335000,4,2030,0,3,Renton,USA
740000,4,2490,0,3,Seattle,USA
465000,4,1470,0,3,Seattle,USA
700000,3,2500,0,5,Seattle,USA
785000,3,4500,0,3,Auburn,USA
350000,3,1460,0,3,Seattle,USA
148000,1,620,0,3,Seattle,USA
530000,3,1550,0,3,Seattle,USA
349000,3,1430,0,3,Seattle,USA
240000,3,1360,0,5,North Bend,USA
330000,3,2210,0,3,Federal Way,USA
735000,4,2460,0,5,Seattle,USA
545000,3,2180,0,4,Sammamish,USA
214950,3,1570,0,4,Covington,USA
657500,4,4140,0,3,Auburn,USA
476000,3,1140,0,4,Seattle,USA
2888000,5,8670,0,3,Seattle,USA
110000,2,800,0,3,Seattle,USA
292000,4,2414,0,3,Auburn,USA
317000,3,1160,0,3,Seattle,USA
455000,4,3170,0,3,Auburn,USA
1365000,5,4210,0,3,Bellevue,USA
460000,3,2060,0,3,Seattle,USA
405000,3,1640,0,3,Seattle,USA
333000,2,720,0,3,Seattle,USA
427000,4,1860,0,1,Seattle,USA
742000,4,2810,0,3,Sammamish,USA
465000,4,2090,0,5,Shoreline,USA
809950,4,3280,0,3,Sammamish,USA
619400,4,2090,0,5,Seattle,USA
762400,3,2430,0,3,Mercer Island,USA
535000,5,2520,0,4,Issaquah,USA
881000,5,2510,0,5,Seattle,USA
813000,4,3370,0,4,Seattle,USA
234000,3,1640,0,5,Auburn,USA
308900,3,2250,0,3,Auburn,USA
450000,4,2300,0,4,North Bend,USA
547500,3,1650,0,3,Seattle,USA
399950,2,710,0,4,Seattle,USA
516000,4,2550,0,3,Snoqualmie,USA
250000,2,982,0,3,Seattle,USA
475000,3,1630,0,3,Issaquah,USA
415000,4,2550,0,3,Renton,USA
545000,2,1240,0,3,Seattle,USA
329950,3,2456,0,3,Federal Way,USA
1325000,5,3200,0,3,Clyde Hill,USA
784000,3,3950,0,3,Redmond,USA
610750,4,2180,0,3,Sammamish,USA
578000,4,3140,0,5,Renton,USA
1485000,4,4030,0,3,Kirkland,USA
501000,3,1970,0,5,Renton,USA
465250,5,1940,0,3,Shoreline,USA
2250000,5,4860,0,5,Seattle,USA
1095000,0,3064,0,3,Seattle,USA
315000,2,970,0,4,Seattle,USA
900000,4,2460,0,4,Bellevue,USA
789500,4,3010,0,3,Redmond,USA
678500,3,2460,0,4,Seattle,USA
342500,3,2080,0,3,Enumclaw,USA
860000,4,3960,0,3,Sammamish,USA
306000,4,2490,0,3,Auburn,USA
580000,5,2060,0,3,Seattle,USA
405000,3,1330,0,3,Sammamish,USA
510000,3,1600,0,4,Kirkland,USA
173000,2,820,0,4,Renton,USA
210000,4,1200,0,3,Auburn,USA
445000,3,1050,0,4,Seattle,USA
585000,3,1910,0,3,Seattle,USA
381000,3,1800,0,5,Shoreline,USA
890000,3,2060,0,4,Kirkland,USA
235000,3,1840,0,4,Kent,USA
480000,3,1250,0,3,Seattle,USA
575000,2,1510,0,3,Seattle,USA
350000,4,2300,0,4,Seattle,USA
259000,4,1490,0,3,Des Moines,USA
599000,5,2820,0,3,Seattle,USA
210000,4,1130,0,4,Federal Way,USA
1184000,4,3200,0,5,Seattle,USA
545000,3,1510,0,3,Seattle,USA
299995,3,1970,0,3,Auburn,USA
440000,3,1210,0,4,Seattle,USA
699000,4,3280,0,3,Redmond,USA
795000,3,2420,0,5,Kirkland,USA
445000,5,2460,0,5,Seattle,USA
397990,3,1180,0,4,Seattle,USA
706000,3,1900,0,5,Seattle,USA
363000,3,1651,0,3,Seattle,USA
850000,4,2130,0,4,Mercer Island,USA
620000,2,1430,0,3,Seattle,USA
1228000,4,5730,0,3,Sammamish,USA
333000,4,1910,0,4,Renton,USA
743000,3,2110,0,4,Mercer Island,USA
448000,2,1630,0,4,Seattle,USA
485000,4,2470,0,3,Auburn,USA
489950,4,2640,0,4,Auburn,USA
498500,5,2990,0,3,Renton,USA
531000,3,2120,0,3,Bothell,USA
670000,3,2050,0,3,Seattle,USA
310000,5,1880,0,3,Seattle,USA
835000,3,2790,1,4,Des Moines,USA
1688000,4,3000,0,3,Seattle,USA
495000,4,2140,0,3,Seattle,USA
495000,3,1769,0,4,Normandy Park,USA
440000,3,1710,0,4,Seattle,USA
280000,1,420,0,3,Seattle,USA
1070000,4,3270,0,3,Bellevue,USA
1034500,4,2370,0,3,Bellevue,USA
248000,4,1770,0,3,Maple Valley,USA
294000,4,2210,0,3,Auburn,USA
561000,3,1710,0,3,Issaquah,USA
656500,4,2710,0,4,Seattle,USA
660000,3,2340,0,5,Seattle,USA
370000,2,1220,0,4,Kirkland,USA
349950,3,1060,0,3,Redmond,USA
223000,2,910,0,3,Renton,USA
560000,4,1880,0,4,Seattle,USA
594000,4,1870,0,4,Seattle,USA
600000,3,1480,0,4,Seattle,USA
315000,3,1880,0,3,Kent,USA
430000,4,1890,0,4,Seattle,USA
440000,3,1560,0,5,Kirkland,USA
312500,2,1070,0,3,Seattle,USA
1240000,5,4410,0,3,Redmond,USA
300000,3,1470,0,3,Seattle,USA
680000,3,2570,0,3,Issaquah,USA
336750,2,1170,0,3,Issaquah,USA
822500,5,2320,0,5,Seattle,USA
589000,4,2440,0,5,Kirkland,USA
863000,4,4120,0,3,Sammamish,USA
210000,2,1440,0,4,Des Moines,USA
206135,3,1340,0,4,Kent,USA
1125000,6,3010,0,3,Seattle,USA
285000,3,1840,0,3,Seattle,USA
230000,2,930,0,3,SeaTac,USA
845000,4,4070,0,3,North Bend,USA
350000,3,1820,0,3,Lake Forest Park,USA
304000,3,1280,0,4,Shoreline,USA
370000,2,900,0,3,Seattle,USA
810000,3,1980,0,4,Bellevue,USA
440000,4,2010,0,3,Kirkland,USA
1030000,4,2750,0,3,Seattle,USA
775000,4,3140,0,3,Seattle,USA
1335000,5,4200,0,4,Seattle,USA
235000,3,1900,0,3,SeaTac,USA
499950,3,1830,0,3,Seattle,USA
622500,5,3320,0,4,Woodinville,USA
300000,4,2700,0,4,Kent,USA
205000,3,1290,0,5,Federal Way,USA
435000,3,1500,0,3,Kirkland,USA
697000,4,3650,0,4,Woodinville,USA
153000,3,1270,0,3,Seattle,USA
454000,4,2630,0,3,Kent,USA
345000,2,1800,0,5,Auburn,USA
585000,3,1870,0,4,Seattle,USA
380000,4,2540,0,3,Renton,USA
250600,4,1930,0,3,Auburn,USA
890000,4,2770,0,3,Mercer Island,USA
370000,4,2220,0,3,Renton,USA
369500,3,1650,0,4,Seattle,USA
883000,4,3670,0,3,Sammamish,USA
950000,4,3770,0,3,Redmond,USA
615000,3,2350,0,4,Sammamish,USA
305000,3,1210,0,4,Seattle,USA
590000,4,2010,0,4,Issaquah,USA
485000,3,1580,0,3,Issaquah,USA
215000,2,710,0,3,Seattle,USA
430000,3,1910,0,3,Sammamish,USA
324900,4,1880,0,3,Maple Valley,USA
849900,2,2280,0,3,Vashon,USA
975000,5,3100,0,4,Mercer Island,USA
910000,5,2350,0,3,Seattle,USA
459950,3,1850,0,5,Burien,USA
325000,3,2070,0,3,Kent,USA
513000,4,2020,0,5,Seattle,USA
475000,3,1580,0,3,Sammamish,USA
419000,4,2690,0,3,Renton,USA
760000,4,2420,0,3,Burien,USA
1120000,5,2540,0,4,Seattle,USA
129000,2,1150,0,3,Renton,USA
725000,5,3210,0,4,Bellevue,USA
580000,3,2040,0,3,Redmond,USA
385000,3,1920,0,4,Seattle,USA
265000,4,1900,0,5,Auburn,USA
1735000,3,4310,0,5,Shoreline,USA
330000,3,1070,0,3,Seattle,USA
665000,4,2790,0,4,Woodinville,USA
799000,3,2860,0,3,Seattle,USA
589000,3,2250,0,4,Seattle,USA
1695000,2,3170,0,5,Seattle,USA
538000,3,1460,0,3,Seattle,USA
530100,3,1540,0,3,Seattle,USA
718500,3,2910,0,4,Seattle,USA
299000,3,1180,0,5,Renton,USA
556000,3,1640,0,3,Seattle,USA
171000,4,1520,0,3,Tukwila,USA
540000,5,3610,0,3,Maple Valley,USA
250000,3,1400,0,3,Covington,USA
795000,4,3200,0,3,Issaquah,USA
575000,3,1384,0,3,Seattle,USA
379500,3,1410,0,3,Issaquah,USA
385000,4,2050,0,3,Renton,USA
415500,4,1750,0,3,Kenmore,USA
397500,3,1510,0,3,Kirkland,USA
530000,3,1930,0,3,Seattle,USA
883000,4,2960,0,3,Woodinville,USA
850000,5,2920,0,5,Issaquah,USA
496752,2,1980,0,4,Seattle,USA
330000,3,1430,0,3,Seattle,USA
735000,4,2450,0,3,Issaquah,USA
525000,4,2360,0,3,Kenmore,USA
269950,3,1890,0,3,Tukwila,USA
650000,3,2140,0,3,Bellevue,USA
520500,3,1900,0,4,Seattle,USA
652500,4,2700,0,3,Issaquah,USA
506000,5,2430,0,4,Bellevue,USA
416000,3,1110,0,4,Bellevue,USA
500000,4,2280,0,5,Newcastle,USA
460000,3,1550,0,4,Seattle,USA
371025,3,1530,0,3,Bothell,USA
576000,4,2440,0,3,Kenmore,USA
353500,4,1760,0,3,Renton,USA
1735000,4,3040,0,4,Seattle,USA
183000,3,1070,0,4,Auburn,USA
763101,3,1990,0,4,Seattle,USA
460000,2,1090,0,3,Seattle,USA
825000,4,1890,0,3,Seattle,USA
265000,3,1000,0,3,Renton,USA
295000,3,1770,0,3,Burien,USA
418000,4,2360,0,3,Seattle,USA
554000,3,3380,0,3,Renton,USA
534500,3,1700,0,3,Issaquah,USA
690000,2,1600,0,5,Seattle,USA
530000,4,2050,0,3,Issaquah,USA
357186,2,1210,0,3,Issaquah,USA
300000,5,1940,0,3,Seattle,USA
304000,4,1810,0,2,Renton,USA
385000,4,1690,0,4,Seattle,USA
415000,4,1800,0,4,Seattle,USA
963000,4,3280,0,3,Bellevue,USA
792500,4,4290,0,3,Ravensdale,USA
309212,3,1150,0,3,North Bend,USA
235000,2,880,0,3,Seattle,USA
667000,3,1720,0,3,Seattle,USA
470000,3,1510,0,4,Bellevue,USA
375000,4,1240,0,3,Seattle,USA
410000,4,1580,0,3,Kirkland,USA
566000,4,2170,0,3,Sammamish,USA
680000,4,2500,0,3,Redmond,USA
332000,1,960,0,3,Seattle,USA
902000,4,3030,0,3,Kirkland,USA
500000,3,1540,0,5,Mercer Island,USA
445000,3,1890,0,3,Vashon,USA
825000,4,2810,0,4,Bellevue,USA
1095000,4,3530,0,5,Seattle,USA
277000,3,1100,0,4,Seattle,USA
545000,3,1940,0,3,Kirkland,USA
435000,3,2300,0,3,Duvall,USA
638000,3,2110,0,3,Redmond,USA
418000,4,1220,0,3,Bellevue,USA
499000,3,1750,0,4,Redmond,USA
150000,3,1230,0,4,Burien,USA
759950,3,3100,0,3,Sammamish,USA
427000,3,1830,0,3,North Bend,USA
632500,5,2640,0,3,Redmond,USA
660000,6,1840,0,3,Seattle,USA
862000,4,3190,0,3,Woodinville,USA
524000,2,1120,0,3,Seattle,USA
470000,3,1760,0,3,Seattle,USA
385000,3,1590,0,3,Vashon,USA
575000,4,2120,0,3,Issaquah,USA
220000,4,2240,0,4,Federal Way,USA
460000,2,890,0,4,Seattle,USA
1712500,3,2940,0,4,Seattle,USA
175000,3,1220,0,3,Auburn,USA
465000,3,2670,0,4,Burien,USA
552000,3,1120,0,4,Seattle,USA
565000,4,3130,0,4,Kent,USA
518000,4,1740,0,4,Redmond,USA
899950,4,3290,0,3,Kirkland,USA
373000,3,1770,0,4,Seattle,USA
385000,4,2960,0,3,Maple Valley,USA
245000,2,1200,0,3,Seattle,USA
375000,4,2400,0,3,Bothell,USA
699850,4,2690,0,3,Sammamish,USA
450000,6,3550,0,4,Seattle,USA
455000,2,1310,0,3,Redmond,USA
650000,4,2610,0,5,Seattle,USA
378000,5,2760,0,4,Seattle,USA
220000,3,1410,0,4,Tukwila,USA
285500,4,1960,0,4,Federal Way,USA
340000,3,1212,0,3,Seattle,USA
921000,4,2220,0,4,Bellevue,USA
375000,4,2040,0,4,Maple Valley,USA
999000,4,2800,0,3,Sammamish,USA
335000,3,2040,0,3,Seattle,USA
1920000,4,3070,0,4,Medina,USA
385000,2,830,1,4,Vashon,USA
850000,4,4140,0,3,Kirkland,USA
429000,5,2340,0,3,Renton,USA
523950,3,1420,0,3,Seattle,USA
798800,3,2670,0,3,Renton,USA
284000,3,1880,0,3,Kent,USA
852880,4,3450,0,3,Sammamish,USA
320000,3,1200,0,3,Seattle,USA
749995,4,3430,0,3,Bothell,USA
468500,3,1350,0,3,Seattle,USA
492500,5,2570,0,3,Duvall,USA
685000,4,2840,0,3,Seattle,USA
542525,4,2650,0,3,Renton,USA
435000,3,1980,0,3,Seattle,USA
242000,3,1280,0,4,Kent,USA
325000,4,2610,0,3,Federal Way,USA
837700,5,3010,0,3,Redmond,USA
210000,1,930,0,3,Seattle,USA
187500,3,1180,0,4,Federal Way,USA
560000,5,1710,0,4,Seattle,USA
272000,3,1380,0,3,Auburn,USA
235000,3,1190,0,4,Auburn,USA
259000,3,1870,0,3,Kent,USA
866059,5,3130,0,3,Bellevue,USA
473000,2,900,0,4,Seattle,USA
405000,3,1880,0,3,Lake Forest Park,USA
870000,4,3010,0,4,Seattle,USA
475000,3,2280,0,4,Seattle,USA
499500,3,2970,0,3,Renton,USA
386000,2,1620,0,3,Snoqualmie,USA
458000,4,1550,0,3,Seattle,USA
550000,3,2240,0,5,Vashon,USA
605500,3,2830,0,3,Woodinville,USA
421000,3,2890,0,3,SeaTac,USA
536000,4,1990,0,3,Issaquah,USA
247200,3,1370,0,3,Covington,USA
250000,2,1088,0,3,Kirkland,USA
204950,4,1740,0,3,Federal Way,USA
430000,3,1730,0,3,Issaquah,USA
250000,4,1800,0,3,Maple Valley,USA
260000,3,1440,0,3,Tukwila,USA
547000,4,1720,0,4,Seattle,USA
379900,5,2800,0,3,Seattle,USA
738500,3,2300,0,3,Redmond,USA
545000,4,2030,0,4,Redmond,USA
342000,2,740,0,3,Seattle,USA
4668000,5,9640,1,3,Mercer Island,USA
170000,4,1920,0,4,SeaTac,USA
616000,4,2490,0,3,Sammamish,USA
640000,3,1380,0,3,Seattle,USA
332000,3,1530,0,3,Renton,USA
1010000,3,2420,0,3,Seattle,USA
380000,4,2150,0,3,Kent,USA
415000,4,1610,0,5,Newcastle,USA
1008000,4,2650,0,3,Seattle,USA
669000,4,2700,0,5,Woodinville,USA
260000,3,1270,0,2,Lake Forest Park,USA
854000,4,3150,0,3,Redmond,USA
605000,3,2010,0,3,Redmond,USA
320000,3,860,0,3,Seattle,USA
229950,3,1410,0,3,Renton,USA
255000,3,1700,0,3,Kent,USA
1170000,4,2570,0,3,Bellevue,USA
479000,2,1230,0,3,Seattle,USA
1200000,4,4170,0,3,Newcastle,USA
472000,3,1180,0,3,Seattle,USA
198000,3,1430,0,3,Federal Way,USA
440000,4,1450,0,4,Kirkland,USA
506000,3,2180,0,3,Shoreline,USA
382500,4,2210,0,3,Kent,USA
269500,2,1480,0,4,Renton,USA
560000,3,2340,0,5,Seattle,USA
840000,4,3860,0,3,Woodinville,USA
479500,3,2300,0,3,Snoqualmie,USA
402000,3,1450,0,3,Kirkland,USA
549000,2,1380,0,3,Seattle,USA
449950,4,2470,0,3,Snoqualmie,USA
493000,4,2030,0,4,Kirkland,USA
142500,4,1440,0,3,Burien,USA
250000,3,1160,0,3,Auburn,USA
729000,3,1580,0,3,Seattle,USA
465000,2,1430,0,3,Seattle,USA
465000,2,1494,1,3,Vashon,USA
280000,4,1930,0,4,Kent,USA
675000,6,2740,0,3,Seattle,USA
667500,3,1880,0,5,Seattle,USA
809000,3,2590,0,3,Bellevue,USA
400000,3,2140,0,3,Duvall,USA
310000,4,1870,0,3,Seattle,USA
435000,2,1230,0,3,Seattle,USA
465950,4,2340,0,3,Renton,USA
1538000,3,2880,0,3,Kirkland,USA
253000,3,880,0,5,Seattle,USA
330000,3,3040,0,3,Auburn,USA
554000,4,1120,0,3,Seattle,USA
350000,3,1380,0,3,Seattle,USA
294999,4,1660,0,3,Kent,USA
1185001,3,2500,0,5,Seattle,USA
752000,4,2940,0,4,Newcastle,USA
451000,4,1670,0,3,Issaquah,USA
725000,4,2630,0,3,Redmond,USA
345000,4,2250,0,4,Renton,USA
206000,3,1320,0,4,Auburn,USA
2027000,4,4100,0,5,Mercer Island,USA
2475000,3,4340,0,3,Seattle,USA
1728000,4,3700,0,4,Bellevue,USA
580000,5,2700,0,4,Bellevue,USA
430000,3,980,0,4,Seattle,USA
720000,4,2650,0,3,Kirkland,USA
824000,7,3670,0,3,Seattle,USA
936000,3,2960,0,4,Seattle,USA
535000,4,3070,0,3,Renton,USA
286800,3,1413,0,3,Kent,USA
350000,2,1260,0,3,Seattle,USA
345000,3,1680,0,3,Shoreline,USA
435000,3,1230,0,3,Seattle,USA
1555000,3,4360,0,3,Seattle,USA
1325000,4,4420,0,3,Sammamish,USA
461000,3,2770,0,3,Renton,USA
770000,3,2910,0,3,Redmond,USA
1384000,4,4290,0,3,Bellevue,USA
330000,3,1600,0,3,Duvall,USA
322500,4,1820,0,3,Maple Valley,USA
1600000,6,6050,0,3,Fall City,USA
475000,3,1700,0,3,Seattle,USA
250275,2,790,0,4,Normandy Park,USA
274500,3,1720,0,4,Federal Way,USA
284950,3,990,0,5,Renton,USA
264950,4,1770,0,5,Covington,USA
242000,3,1260,0,3,Maple Valley,USA
