price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,sqft_basement,yr_built,city
560000,4,2.5,2480,1,0,0,5,970,1959,Kenmore
1080000,4,3.5,3990,2,0,0,3,0,2008,Bellevue
450000,2,1.75,840,1,0,0,3,140,1912,Seattle
815000,3,2,2270,1,0,0,4,0,1968,Mercer Island
354000,4,2.5,2580,2,0,0,3,0,2005,Kent
279900,3,1.75,1580,1,0,0,3,0,1988,Federal Way
339000,2,1,950,1,0,0,4,0,1941,Seattle
1340000,4,3.5,3190,2,0,3,3,1030,2003,Seattle
710000,3,3.25,3740,2.5,0,0,3,640,1990,Burien
815000,4,2.75,2620,1,0,2,4,1310,1949,Seattle
800000,3,1.75,2080,1,0,0,3,0,1958,Kirkland
638000,3,2,1660,1,0,0,5,690,1922,Seattle
475580,3,1.75,1520,1,0,0,3,0,1983,Sammamish
243800,3,1,1140,1,0,0,4,0,1981,Issaquah
600000,3,2.5,3240,2,0,0,3,330,2004,Snoqualmie
620000,3,2,2460,1,0,0,4,0,1988,Issaquah
750000,4,2.75,1750,1.5,0,0,3,0,1903,Seattle
626000,3,1.75,2430,2,0,0,4,670,1945,Seattle
230000,3,1,1060,1,0,0,4,0,1956,SeaTac
537000,3,3,2410,2,0,2,3,0,1942,Lake Forest Park
210000,2,1,720,1,0,0,3,0,1943,Burien
200500,3,1.75,1260,1,0,0,4,0,1963,Kent
253500,3,1,1640,1,0,0,4,550,1954,Federal Way
150000,3,1,1310,1,0,0,3,350,1962,Auburn
440000,3,1.5,2120,1,0,0,4,900,1949,Seattle
667000,3,1.75,3320,1.5,0,3,4,1060,1933,Enumclaw
660000,3,1,1210,1,0,1,3,0,1955,Bellevue
695000,3,2.75,2590,2,0,0,3,0,1993,Bellevue
440000,4,2.5,2250,2,0,0,3,0,1989,Renton
1388000,4,3,4040,1,0,0,3,2020,1972,Clyde Hill
219500,3,1,1090,1.5,0,0,5,0,1912,Auburn
220000,3,1.5,1660,2,0,0,3,0,1981,Auburn
270000,2,1,1780,1,0,3,4,0,1954,Auburn
900000,4,3.5,3370,2,0,2,3,900,2008,Seattle
1990000,5,3,4480,2.5,0,0,5,1060,1902,Seattle
800000,4,2.5,2990,2,0,0,3,0,1990,Woodinville
365000,5,2,2280,1.5,0,0,3,0,1924,Burien
1387800,3,3,2480,2,0,3,3,750,1950,Seattle
451000,5,2.75,2830,1.5,0,0,3,0,1967,Kirkland
202000,2,1,920,1,0,0,4,0,1950,Burien
1410000,4,2.25,3250,2,0,0,3,0,1979,Medina
471000,2,1.75,1240,1,0,0,5,0,1924,Seattle
827000,4,2.5,3230,1,0,0,3,1360,1977,Bellevue
235000,5,2.5,2500,1,0,0,3,1200,1979,Des Moines
216500,2,1.75,1390,1,0,0,4,0,1980,Des Moines
359000,5,1.75,1940,1.5,0,0,4,0,1953,Burien
252500,3,2,1900,1,0,0,3,0,1991,Federal Way
370000,3,1.5,2380,1,0,0,4,530,1961,Kenmore
663000,3,2,1480,1,0,0,5,620,1928,Seattle
971971,4,3.75,3460,2,0,0,3,0,2013,Renton
420000,3,1.75,1444,1.5,0,0,3,0,2008,Vashon
330675,4,3,1930,1,0,0,3,730,2006,Duvall
240000,4,1,1200,1.5,0,0,3,0,1933,Seattle
334888,3,2.5,1769,2,0,0,3,0,2012,Auburn
414000,3,2.5,2490,2.5,0,0,3,0,2012,Renton
782900,4,3.25,3060,2,0,0,3,760,2014,Issaquah
525000,4,2.75,3030,2,0,0,3,0,2011,Renton
429900,3,2.5,2370,2,0,0,3,0,2009,Duvall
390000,3,3.25,1370,2,0,0,3,270,2006,Seattle
224000,3,1.75,1500,1,0,0,3,0,2014,Black Diamond
257500,3,2.25,1715,2,0,0,3,0,1995,Federal Way
665000,2,1,1110,1,0,0,3,0,1925,Seattle
327000,5,2.75,2400,2,0,0,3,0,1998,Auburn
425000,3,1,1520,1.5,0,3,5,0,1988,Renton
687500,4,2.75,3190,2,0,0,3,0,1994,Sammamish
672500,3,2.25,2400,1.5,0,0,4,1150,1939,Seattle
140000,3,1,1060,1,0,0,3,0,1959,Des Moines
215500,2,1.75,1220,1,0,0,3,0,1972,Auburn
464900,4,2.25,2020,1,0,0,4,640,1979,Kirkland
417000,4,2.25,2300,1,0,0,3,920,1959,Seattle
453000,4,2.75,2300,1,0,3,5,750,1979,Vashon
700000,3,2.5,1660,2,0,2,3,260,2002,Seattle
1619999,4,3,3900,1,0,4,5,1380,1972,Bellevue
259500,3,1.75,1650,1,0,0,3,0,1957,SeaTac
460000,4,2.5,2110,1,0,0,4,820,1985,Issaquah
561500,3,1.75,1960,1,0,0,4,980,1939,Seattle
641000,4,2.5,2770,2,0,0,3,0,1997,Carnation
330000,4,1.75,2440,1,0,0,3,830,1978,Kent
447000,2,1,1320,1,0,0,3,0,1953,Seattle
320000,4,2.5,2570,2,0,0,3,0,2005,Maple Valley
212700,2,1,940,1,0,0,3,0,1926,Seattle
260000,2,1,700,1,0,0,3,0,1922,Seattle
410000,3,2,1400,2,0,0,4,0,1981,Vashon
355000,4,2.5,1890,2,0,0,3,0,1996,Maple Valley
275500,2,1,720,1,0,0,5,0,1951,Shoreline
415000,3,1.75,2410,1,0,0,4,550,1967,Renton
279000,3,2.5,1630,1,0,0,3,310,1985,Kent
350000,5,1.75,2330,1,0,0,4,1150,1968,Renton
355000,2,2.25,1330,2,0,0,3,0,1985,Kenmore
750000,4,2.25,3190,2,0,0,3,890,1984,Sammamish
235000,3,1.75,1400,1,0,0,3,0,1998,Enumclaw
209950,3,1,970,1,0,0,4,0,1967,Federal Way
230000,3,1.75,1010,1,0,0,5,0,1969,Covington
725000,3,2.5,3580,1.5,0,0,3,0,1990,Maple Valley
430000,2,1,1050,1,0,0,5,200,1927,Seattle
661500,5,2.5,2500,1,0,0,4,1010,1977,Redmond
738000,3,3,2630,2,0,0,3,0,2006,Redmond
1820000,4,4.5,6640,2,0,0,3,0,1993,Woodinville
221000,3,1,910,1,0,0,3,0,1966,Seattle
665000,3,2.5,2610,2,0,0,3,0,1988,Woodinville
255000,3,2.5,1720,2,0,0,3,0,1998,Auburn
1195000,5,2.75,3650,2,0,0,5,900,1969,Mercer Island
355000,3,1.75,2040,1,0,0,4,0,1980,Kent
755000,5,2.5,3260,1.5,0,1,4,950,1950,Lake Forest Park
300000,3,1.5,1590,1,0,0,3,0,1956,Kenmore
500000,4,1,1440,1.5,0,0,3,0,1906,Seattle
191000,2,1,900,1,0,0,5,0,1905,Seattle
315000,6,4,3120,2,0,2,4,1030,1993,Seattle
415000,3,2.5,1060,2,0,0,3,0,2000,Seattle
394000,4,2.5,3000,2,0,0,3,0,2002,Maple Valley
490000,3,2.5,2230,2,0,0,3,0,2000,Snoqualmie
523460,5,1.75,1890,1.5,0,0,3,800,1906,Seattle
550000,4,3.5,4150,2,0,0,3,0,2006,Auburn
342000,3,1.75,1780,1,0,0,3,500,1981,Renton
560000,4,2.5,2710,2,0,0,3,0,2003,Renton
1050000,4,4.25,4390,2,0,3,3,1070,2003,Issaquah
710000,2,1.5,1640,1.5,0,0,5,100,1916,Seattle
1020000,3,2.25,1670,1.5,0,3,3,0,1903,Seattle
399950,3,2.5,2570,2,0,0,3,0,1989,Kent
480000,2,1,1500,1,0,0,3,0,1902,Seattle
410000,3,1,2710,2,0,3,4,0,1950,Burien
530000,4,1.75,2860,1,0,0,3,1150,1978,Woodinville
528000,2,0.75,840,1,1,4,4,0,1937,Vashon
469900,4,2.5,2990,2,0,0,4,0,1991,Renton
397000,5,1,1170,1,0,0,4,370,1944,Seattle
718500,3,1.5,1200,1,0,0,3,170,1952,Seattle
195000,2,1,1020,1,0,0,3,0,1940,Seattle
285000,2,1,910,1,0,0,4,0,1948,Shoreline
295000,1,1,700,1,0,0,4,0,1907,Seattle
602000,4,1.75,2420,1,0,0,4,540,1981,Redmond
235000,3,1.75,1950,1,0,0,3,0,1960,Renton
465000,4,2.5,3060,2,0,0,3,0,2012,Maple Valley
234000,4,1,1390,1,0,0,3,0,1955,Kent
504200,2,1.5,1200,3,0,0,3,0,2008,Seattle
710000,3,2.5,2440,2,0,0,3,0,2003,Redmond
589500,3,3.25,2310,2,0,0,3,580,2005,Seattle
415000,3,2.75,2600,1.5,0,0,3,0,2009,Skykomish
735000,3,2.25,1490,2,0,0,3,450,2011,Seattle
427000,3,2.5,2432,2,0,2,3,0,2005,Federal Way
982000,4,2.75,3610,2,0,0,3,0,2014,Kirkland
459000,4,3,2530,2,0,0,3,0,2013,Burien
483453,4,2.75,2790,2,0,0,3,0,2014,North Bend
246950,3,3,1670,1,0,0,3,0,2014,Enumclaw
235000,1,1.5,1170,2,0,0,3,100,2007,Seattle
288790,4,2,1350,3,0,0,3,0,2008,Issaquah
229800,2,1.75,1110,2,0,0,3,0,2014,Seattle
516500,1,1.25,1100,3,0,0,3,0,2014,Seattle
1600000,3,4.25,2820,2,0,0,4,360,1930,Seattle
234000,3,1,1040,1,0,0,3,0,1983,Duvall
230000,2,1.75,1910,2,0,0,3,0,1980,Maple Valley
300000,4,1,1370,1,0,0,3,0,1949,Shoreline
470000,3,1.5,1500,1.5,0,0,4,360,1927,Seattle
339900,3,1,1200,1,0,0,5,0,1969,Newcastle
650000,2,1,1050,1,0,0,3,170,1904,Seattle
585000,5,2.5,2670,1.5,0,0,4,1050,1920,Seattle
699900,4,2.5,2190,1,0,0,4,760,1972,Bellevue
598000,4,2.5,3130,2,0,0,3,0,1994,North Bend
475000,3,2.5,1700,1,0,0,3,540,1998,Seattle
314500,3,1.75,1700,1,0,0,3,500,1978,Maple Valley
397000,3,3.5,1360,2,0,0,3,120,2007,Seattle
345000,3,2,1610,1,0,0,4,0,1986,Carnation
325000,5,2.75,2130,1,0,0,3,830,1991,Seattle
265000,3,1,1800,1,0,0,5,0,1957,Renton
402000,4,2.75,2950,1,0,0,4,830,1974,Kent
835000,3,2.25,2120,2,0,0,4,0,1964,Bellevue
780000,4,2.5,3500,2,0,0,3,0,2005,Redmond
250000,3,2,1440,1,0,0,3,0,1965,Des Moines
1200000,4,2,2120,2,0,0,3,0,1905,Seattle
935000,2,2.5,1780,2,0,0,5,0,1974,Bellevue
300000,2,1,960,1,0,0,3,0,1947,Shoreline
419000,2,1.75,1510,1,0,0,3,0,2006,Redmond
410000,1,1.5,1010,1,0,0,3,0,1911,Seattle
1165000,3,3,3790,2,0,0,3,980,1989,Seattle
461000,3,1.75,3600,2,0,0,4,1200,1948,Kirkland
385000,3,1.75,1300,1,0,0,3,0,1968,Kirkland
669500,4,2.25,2500,1.5,0,0,4,980,1940,Seattle
491950,3,2.25,2090,1,0,0,3,650,1958,Seattle
1230000,3,1.75,2200,1.5,0,1,3,0,1948,Bellevue
560000,3,2.25,2070,1.5,0,0,3,0,1955,Lake Forest Park
370000,3,1,1320,1,0,0,3,0,1982,Shoreline
263400,4,2,1360,1,0,0,3,400,1960,Auburn
100000,2,1,930,1,0,0,2,0,1942,Burien
289950,3,2.5,1760,1.5,0,0,5,0,1937,Burien
263000,3,1.75,1410,2,0,0,3,0,1985,Maple Valley
397500,4,2.5,2570,2,0,0,3,0,1992,Maple Valley
245000,3,2.75,1300,1,0,0,3,440,1996,Kent
535000,3,1,1580,1,0,0,3,400,1925,Seattle
449000,4,2.5,2960,2,0,0,3,0,2005,Maple Valley
490000,4,3,2330,2,0,0,3,410,2003,Seattle
445800,4,2.25,2070,1,0,0,3,600,1977,Lake Forest Park
345000,2,1,970,1,0,0,4,0,1932,Seattle
327500,3,2.25,2310,2,0,0,3,0,1990,Kent
436500,4,2.5,2290,2,0,0,4,0,1988,Renton
550000,3,2.25,1720,1,0,0,4,500,1967,Redmond
441000,2,1.5,1190,1,0,0,3,200,1919,Seattle
406500,2,1,870,1,0,0,4,0,1947,Seattle
243000,2,1.5,1068,2,0,0,3,0,1990,Kenmore
359500,4,2.75,2140,2,0,0,3,0,1993,Auburn
760000,4,2.5,3300,2,0,0,3,0,1984,Woodinville
1925000,5,4.25,4830,2.5,0,2,4,1120,1914,Seattle
408000,5,3.25,2820,1.5,0,0,3,500,1906,Seattle
480000,4,3,2440,2,0,0,3,550,1981,Kenmore
875000,4,1.5,1800,1.5,0,0,4,0,1929,Seattle
308000,3,1,1010,1,0,0,4,0,1954,Seattle
880000,4,2.75,3220,1.5,0,0,4,900,1931,Seattle
1730000,5,3.5,5000,2,0,3,3,1590,2008,Mercer Island
170000,2,1,1200,2,0,0,2,0,1976,Redmond
491500,3,2.25,1470,2,0,0,3,0,1985,Issaquah
515000,3,2.5,2600,2,0,0,3,0,2003,Kenmore
550000,4,1.5,2750,1,0,0,2,1250,1958,Renton
255000,2,1,1320,1,0,0,3,380,1919,Seattle
635000,3,2.5,3350,2,0,0,3,800,2005,Kirkland
850000,3,2.5,2650,2,0,0,3,820,1920,Seattle
265000,2,2,1860,1,0,0,3,600,1952,Seattle
349810,3,1,960,1,0,0,4,0,1958,Shoreline
972000,4,1.75,2010,1,0,2,5,400,1937,Seattle
235000,2,1,900,1,0,0,1,0,1928,Snoqualmie
330000,4,2.5,2340,2,0,0,3,0,1997,Kent
500000,4,3,3720,3,0,0,3,0,1979,Renton
570000,3,2,1890,1,0,0,3,420,1949,Bellevue
1309500,4,2.5,2680,1,1,4,3,1090,1956,Normandy Park
544000,3,2.5,1460,2,0,0,3,280,2007,Seattle
439000,3,2.5,3180,1,0,0,3,1370,2006,Renton
530000,4,2.25,1980,2,0,0,3,0,1981,Sammamish
427500,2,2,1090,3,0,0,3,0,2008,Seattle
337000,4,2.5,2230,2,0,0,4,0,2002,Covington
1095000,4,2.75,3330,2,0,0,4,0,1995,Kirkland
435000,4,2,1880,1,0,0,3,910,1904,Seattle
765000,5,3,2870,1,0,0,3,920,1964,Seattle
492650,4,1.75,2120,1,0,0,3,480,1967,Shoreline
383962,4,2.5,2700,2,0,0,3,0,2001,Tukwila
950000,4,2.5,3670,2.5,0,0,3,0,2007,Issaquah
457000,3,2.5,1220,2,0,0,3,210,2008,Seattle
1510000,5,3.25,4390,2,0,0,3,0,2007,Mercer Island
882566,4,2.5,3560,3,0,0,3,0,2014,Redmond
963000,4,3.25,3530,2,0,0,3,0,2007,Kirkland
345000,4,2.5,2280,2,0,0,3,0,2006,Maple Valley
2065000,4,3.75,4350,2,0,0,3,0,2013,Bellevue
800000,3,3.5,3830,2,0,0,3,300,1993,Woodinville
314500,3,2,2050,1,0,0,3,0,1993,Federal Way
530000,3,2.5,3660,2,0,2,4,400,1989,Enumclaw
650000,4,2.5,3350,2,0,0,3,0,2004,Black Diamond
349500,3,2,1270,1,0,0,3,0,1963,Seattle
1198000,4,3.5,3400,2.5,0,0,3,610,2008,Seattle
165050,3,1,1200,1,0,0,3,0,1959,Enumclaw
580000,3,2.5,2200,2,0,2,3,0,1978,Bellevue
330000,3,2.5,1680,1,0,0,3,600,1959,Seattle
875000,5,3.5,3840,2,0,0,3,0,2001,Sammamish
500000,2,1,950,1,0,2,3,100,1926,Seattle
445000,4,2.5,2280,2,0,0,3,0,1994,Kent
274900,4,2.5,1970,2,0,0,3,0,1987,Kent
219950,3,1.5,1620,1,0,0,4,0,1967,Covington
691500,4,2.5,2600,2,0,0,3,0,1962,Seattle
459500,2,1,1250,1,0,0,3,400,1929,Seattle
955500,4,1.75,2130,1.5,0,0,3,0,1914,Seattle
328950,4,1.75,2550,1,0,0,5,1250,1978,Kent
307000,3,1,1150,1.5,0,0,3,0,1927,North Bend
382500,3,1.75,1040,1,0,0,4,0,1967,Issaquah
1150000,4,2.5,3340,2,0,0,3,0,1996,Kirkland
1297000,6,2.75,2630,2,0,0,5,120,1900,Seattle
478000,3,2.25,1640,2,0,0,3,0,1994,Issaquah
260000,2,1,770,1,0,0,4,0,1948,Shoreline
850000,4,3.25,4350,1,0,0,3,2150,2006,Issaquah
616000,4,1.75,1700,1,0,0,3,0,1957,Seattle
540000,3,1.75,2050,1,0,0,3,650,1984,Sammamish
300000,3,2.25,1660,2,0,0,3,0,2001,Duvall
507500,3,1.75,1990,1,0,0,3,800,1977,Redmond
3800000,5,5.5,7050,1,0,2,4,2730,1978,Clyde Hill
241000,3,2,1770,1,0,0,3,0,1986,Auburn
485000,3,2.25,2440,2,0,0,3,350,1991,Redmond
695000,3,2.5,2620,2,0,0,3,0,1998,Woodinville
548000,4,2.5,2440,2,0,0,3,0,1994,Newcastle
345000,2,1,1080,1,0,0,3,0,1955,Seattle
280000,3,1,1090,1,0,0,4,0,1962,Renton
450000,3,1.75,1400,1,0,0,3,0,1963,Kenmore
515000,3,2.5,2010,2,0,0,3,0,1994,Kenmore
1014250,3,1,1640,1.5,0,0,5,140,1920,Bellevue
739900,5,2.5,3290,2,0,0,3,0,2004,Sammamish
600000,2,2.5,2510,2,0,0,3,0,1990,Bothell
370000,2,1,860,1,0,0,3,0,1952,Seattle
729032,4,2.5,2840,1,0,0,4,1060,1977,Bellevue
510000,3,1.75,1750,2,0,0,3,0,1934,Black Diamond
425000,3,1.5,1300,1,0,0,3,0,1964,Redmond
1080000,3,2.75,3890,2,0,1,3,630,1967,Seattle
337000,3,2.25,1460,3,0,0,3,0,2006,Seattle
563000,4,1,1410,1.5,0,0,5,0,1911,Seattle
1695000,4,2.75,3770,2,0,2,5,700,1924,Seattle
245000,3,2,1190,1.5,0,0,5,0,1907,Seattle
590000,3,2,1410,1,0,0,4,500,1947,Seattle
695000,3,2,2500,1.5,0,0,5,820,1922,Seattle
402500,2,1,800,1,0,0,5,0,1946,Seattle
435000,3,2.5,2530,2,0,0,3,0,1993,Duvall
660000,3,2,2570,1,0,0,3,600,1983,Redmond
300000,3,2.75,2090,1,0,0,3,750,1987,Federal Way
600000,5,2.25,2980,1,0,0,3,1400,1960,Seattle
205000,3,1.75,1170,1,0,0,3,0,1981,Covington
357500,3,3.5,2080,2,0,0,3,0,2004,Maple Valley
1110000,5,3.25,3350,2,0,0,4,840,1997,Seattle
332888,2,2.5,1050,2,0,0,3,100,2007,Seattle
174000,2,1,900,1,0,0,3,0,1979,Pacific
515000,2,1,1050,1,0,0,5,0,1907,Seattle
392000,5,2.25,3740,1.5,0,0,3,1500,1958,Des Moines
485000,4,1.75,1430,2,0,0,3,0,1900,Seattle
217500,3,1.75,1400,1,0,0,4,0,1984,Federal Way
502000,3,2.25,1600,2,0,0,4,0,1983,Woodinville
820000,3,2.25,2880,2,0,0,3,0,1989,Bellevue
1640000,3,3.25,3140,2,0,3,4,900,1913,Seattle
102500,2,1,820,1,0,0,3,0,1937,Seattle
925000,5,5.5,5190,2,0,2,3,0,2001,Snoqualmie
540000,4,2.5,2180,1,0,0,4,1000,1968,Redmond
600000,2,1,910,1.5,0,0,3,0,1900,Seattle
406000,4,1,1580,1.5,0,2,4,0,1928,Seattle
620000,4,3,2130,1,0,0,5,690,1948,Seattle
1060000,4,2.5,4570,2,0,2,3,0,1990,Sammamish
401000,3,2,1240,1,0,0,3,240,1984,Sammamish
725000,3,1.75,1860,2,0,2,4,0,1959,Seattle
276000,1,0.75,370,1,0,0,5,0,1923,Seattle
500000,5,3.25,3130,2,0,0,3,950,1975,Issaquah
375000,3,1.75,2530,1,0,0,4,730,1977,Kent
2300000,4,4.75,3970,2,0,2,4,580,1928,Seattle
260000,3,2.25,1920,1,0,0,4,620,1961,Kent
1565000,4,2.75,2970,1.5,0,1,4,840,1918,Bellevue
431000,4,2.5,2300,2,0,0,3,0,2001,Renton
321000,4,2.5,1830,2,0,0,3,0,2003,Maple Valley
433000,4,1.5,1550,1,0,0,4,370,1963,Seattle
920000,4,3.5,4080,2,0,0,3,0,2005,Redmond
482000,3,2.25,1710,2,0,0,3,0,1989,Sammamish
712000,3,2.5,2375,2,0,0,3,0,2002,Redmond
505000,4,2.75,2200,1,0,0,4,1100,1962,Bellevue
2367000,3,2.25,3530,1,1,3,3,1690,1930,Mercer Island
452000,3,1.75,1110,1,0,0,4,0,1966,Redmond
581000,4,1,1630,1.5,0,0,3,0,1921,Seattle
952500,4,1.5,2550,2,0,0,4,0,1910,Seattle
808000,4,2.25,2500,2,0,0,4,0,1987,Bellevue
476000,4,3,2890,1,0,0,3,1300,1945,Seattle
535000,4,1.75,1420,1.5,0,0,4,0,1945,Seattle
1356925,4,3.5,4270,2,0,3,5,1100,1937,Seattle
629800,3,2.5,2390,2,0,0,3,170,2008,Issaquah
417838,4,2.5,2530,2,0,0,3,0,2014,Maple Valley
399895,4,2.5,2701,2,0,0,3,0,2014,Auburn
825000,4,2.75,3990,2,0,0,3,0,2003,Redmond
300000,4,2.5,2303,2,0,0,3,0,2006,Auburn
640000,2,2.25,1540,3,0,0,3,0,2007,Seattle
460000,3,2.5,1450,2,0,0,3,510,2008,Seattle
525000,2,2.5,1160,2,0,0,3,120,2012,Seattle
499990,4,2.75,2910,2,0,0,3,0,2013,North Bend
1020000,4,3.5,3770,2,0,0,3,0,2008,Kirkland
675000,5,2.25,2900,1,0,0,3,1450,1985,Bellevue
512031,3,1.75,1540,1,0,2,3,770,1920,Seattle
310000,2,1,700,1,0,0,4,0,1918,Seattle
1075000,3,2.5,3280,1,0,0,3,1600,1970,Seattle
255000,4,2,2430,1,0,0,3,1000,1960,Seattle
435000,3,2.5,1900,2,0,0,3,0,1993,Bothell
453000,3,2,1660,1,0,0,3,400,1983,Kirkland
260000,4,2,1620,2,0,0,4,0,1975,Kent
659000,4,2,2090,1,0,0,4,0,1951,Mercer Island
223000,3,2,1110,1,0,0,4,0,1991,Kent
851000,5,3.25,3760,2,0,0,3,1210,1984,Bellevue
605000,3,2.25,2080,1,0,0,4,550,1973,Redmond
895000,4,2.25,1950,1,0,0,3,620,1947,Seattle
519000,5,2.25,2570,1,0,1,3,1100,1950,Normandy Park
535000,3,1.75,2330,1,0,0,3,940,1983,Woodinville
489000,3,3,3700,2,0,0,3,0,1982,SeaTac
250000,3,2.25,1920,1,0,0,3,400,1965,Burien
580000,3,2.25,1900,1.5,0,0,3,700,1905,Seattle
1038000,4,1.75,1440,1,0,0,4,0,1967,Bellevue
605000,4,2.25,2940,1,0,0,5,1420,1961,Kenmore
599950,4,3.5,2500,2,0,0,3,690,2008,Redmond
700000,3,2.5,2490,2,0,0,3,0,1993,Redmond
480000,3,2,1470,1,0,0,4,0,1956,Seattle
329950,4,2.5,2120,2,0,0,3,0,2002,Maple Valley
250000,3,1.75,1200,1,0,0,3,0,1984,Kent
345000,5,2.5,2450,2,0,0,3,0,2002,Kent
175000,4,2.5,1780,2,0,0,3,0,1991,Des Moines
185000,5,1,1590,1.5,0,0,3,500,1942,Seattle
411000,4,2,2370,2,0,0,4,0,1978,Auburn
690000,3,1.5,1760,2,0,0,3,0,1922,Seattle
265000,4,3,1940,1,0,0,4,0,1948,Shoreline
720000,4,3,3550,1.5,0,0,4,1370,1990,Bothell
256000,4,2.5,2050,2,0,0,3,0,2002,Des Moines
255000,4,2.25,1680,2,0,0,3,0,2002,Auburn
540000,3,2.25,1320,2,0,0,3,0,1994,Seattle
481015,3,2.25,1550,2,0,0,3,0,1987,Kirkland
575000,3,1.75,2680,1,0,0,5,1090,1974,Issaquah
339950,3,2.5,2390,1,0,0,3,550,1984,Kent
475000,4,2.5,2040,2,0,0,4,0,1963,Shoreline
732000,3,3.75,2670,2.5,0,4,4,650,1977,Seattle
860000,4,1.75,1880,1.5,0,0,4,0,1924,Seattle
389000,4,1.75,2400,1.5,0,0,4,900,1927,Seattle
645000,3,1.75,2270,1,0,0,4,900,1956,Seattle
475000,4,2.5,1850,2,0,0,5,0,1981,Kirkland
550000,4,2.75,2160,1,0,0,3,730,1987,Seattle
305000,2,1,2160,1,0,0,3,800,1968,Tukwila
782000,2,1.5,1570,1.5,0,2,4,250,1906,Seattle
545000,3,2,1340,1.5,0,0,4,0,1923,Seattle
394500,4,2.5,3002,2,0,0,3,0,2004,Kent
600000,5,2,2190,1,0,0,5,1080,1965,Redmond
1300000,4,1.75,2610,1,0,0,4,0,1966,Clyde Hill
300000,2,1,1010,1,0,0,3,0,1947,Shoreline
330000,4,2.5,2105,2,0,0,3,0,2003,Kent
723000,4,2.25,2430,1.5,0,0,3,800,1928,Seattle
2271150,4,3.25,4040,1,0,0,4,0,1954,Medina
480000,5,2.5,2160,2,0,0,3,0,1998,Snoqualmie
496000,2,1,900,1,0,0,3,0,1946,Seattle
625000,3,3,1820,3,0,0,3,280,2006,Seattle
475000,4,2,2100,1,0,0,5,1050,1962,Seattle
275250,3,2.25,1520,2,0,0,4,0,1992,Maple Valley
253000,2,1,1310,1,0,0,4,370,1980,Kent
630000,4,2.5,2190,1,0,0,4,780,1979,Kirkland
660500,5,2.5,2950,1.5,0,0,5,1230,1918,Seattle
262000,5,1,1870,1,0,0,3,290,1962,Seattle
2147500,3,3.5,4660,2,0,4,5,1620,1909,Seattle
552000,3,2.5,1840,1,0,0,3,0,1978,Bellevue
1411600,2,2.5,3180,2,0,4,5,570,1985,Bellevue
736000,2,1,1500,1,0,0,3,400,1933,Seattle
355000,3,1.75,1730,1.5,0,0,3,0,1954,Shoreline
305000,3,1,1580,1,0,0,3,570,1962,Renton
484998,4,2.5,1540,2,0,0,3,0,2014,Issaquah
1054690,4,3.5,3390,2,0,0,3,780,2014,Seattle
334500,2,1.5,830,2,0,0,3,0,2005,Seattle
475000,4,2.75,2620,2,0,0,3,0,2013,North Bend
309780,3,2.5,2242,2,0,0,3,0,2014,Auburn
795000,4,2.5,2890,2,0,0,3,0,2005,Bellevue
274500,3,2.25,1450,2,0,0,3,0,2010,Maple Valley
265050,2,1.5,800,2,0,0,3,0,2008,Seattle
567500,3,2.5,2280,2,0,0,3,400,2006,Issaquah
915000,3,4.5,3850,2,0,0,3,730,2013,Redmond
285000,5,2.5,2270,2,0,0,3,0,1995,Auburn
445838,3,2.5,2250,2,0,0,3,0,2000,Seattle
304900,4,1.75,2600,1,0,0,4,990,1969,Kent
940000,4,2,2490,2,0,0,5,0,1968,Mercer Island
1127000,4,2.5,3160,2,0,0,4,0,1995,Kirkland
835000,4,4.25,4930,2,0,0,3,0,2005,Auburn
290000,3,1,1440,1,0,0,3,0,1967,Renton
250000,3,1.75,1770,1,0,0,4,0,1959,Auburn
342000,4,2.5,2300,2,0,0,3,0,2001,Kent
1012000,4,2.5,2980,2,0,0,3,0,1989,Bellevue
400000,4,2.25,2230,1,0,0,4,930,1963,Shoreline
312500,3,1.75,1830,1,0,0,3,900,1950,Renton
267000,3,1,1740,1,0,0,4,720,1962,Tukwila
575000,3,1.75,1530,1,0,0,3,120,1955,Seattle
810000,3,1.5,1520,1,0,0,4,0,1954,Bellevue
850000,3,2.5,3230,2,0,2,5,800,1945,Seattle
1015000,3,3.25,3620,2,0,0,3,890,2005,Seattle
1100000,4,3.75,5070,2,0,0,3,0,2000,Redmond
240000,3,1.75,1570,1,0,0,3,0,1960,Burien
198000,4,1.75,2080,1,0,0,4,1030,1966,Auburn
565000,4,2.5,2230,1,0,0,4,800,1969,Redmond
1195000,5,3,3420,2,0,0,3,880,1952,Mercer Island
340000,8,2.75,2790,1,0,0,3,1320,1977,Shoreline
815000,4,2.5,3150,2,0,0,3,0,2002,Kirkland
1875000,4,3.25,3930,2,0,0,3,0,2006,Bellevue
588000,5,3,2190,2,0,0,5,700,1940,Seattle
280500,4,2.5,1890,2,0,0,3,0,1997,Auburn
390000,4,2,1900,1,0,0,3,0,2004,Kent
509000,2,1.5,1930,2,0,0,3,0,1989,Bellevue
490600,3,2.5,3316,2,0,0,3,0,1986,Federal Way
650000,3,1.5,1380,1,0,0,5,0,1960,Mercer Island
715000,3,4,2080,3,0,4,3,0,1997,Seattle
529950,3,1,1240,1.5,0,0,5,0,1909,Seattle
265000,3,1,1020,1,0,0,5,0,1959,Renton
1755000,3,2,2360,2,0,0,3,0,1909,Seattle
