price,bedrooms,sqft_living,waterfront,condition,city
670000,3,2050,0,3,Seattle
310000,5,1880,0,3,Seattle
835000,3,2790,1,4,Des Moines
1688000,4,3000,0,3,Seattle
495000,4,2140,0,3,Seattle
495000,3,1769,0,4,Normandy Park
440000,3,1710,0,4,Seattle
280000,1,420,0,3,Seattle
1070000,4,3270,0,3,Bellevue
1034500,4,2370,0,3,Bellevue
248000,4,1770,0,3,Maple Valley
294000,4,2210,0,3,Auburn
561000,3,1710,0,3,Issaquah
656500,4,2710,0,4,Seattle
660000,3,2340,0,5,Seattle
370000,2,1220,0,4,Kirkland
349950,3,1060,0,3,Redmond
223000,2,910,0,3,Renton
560000,4,1880,0,4,Seattle
594000,4,1870,0,4,Seattle
600000,3,1480,0,4,Seattle
315000,3,1880,0,3,Kent
430000,4,1890,0,4,Seattle
440000,3,1560,0,5,Kirkland
312500,2,1070,0,3,Seattle
1240000,5,4410,0,3,Redmond
300000,3,1470,0,3,Seattle
680000,3,2570,0,3,Issaquah
336750,2,1170,0,3,Issaquah
822500,5,2320,0,5,Seattle
589000,4,2440,0,5,Kirkland
863000,4,4120,0,3,Sammamish
210000,2,1440,0,4,Des Moines
206135,3,1340,0,4,Kent
1125000,6,3010,0,3,Seattle
285000,3,1840,0,3,Seattle
230000,2,930,0,3,SeaTac
845000,4,4070,0,3,North Bend
350000,3,1820,0,3,Lake Forest Park
304000,3,1280,0,4,Shoreline
370000,2,900,0,3,Seattle
810000,3,1980,0,4,Bellevue
440000,4,2010,0,3,Kirkland
1030000,4,2750,0,3,Seattle
775000,4,3140,0,3,Seattle
1335000,5,4200,0,4,Seattle
235000,3,1900,0,3,SeaTac
499950,3,1830,0,3,Seattle
622500,5,3320,0,4,Woodinville
300000,4,2700,0,4,Kent
205000,3,1290,0,5,Federal Way
435000,3,1500,0,3,Kirkland
697000,4,3650,0,4,Woodinville
153000,3,1270,0,3,Seattle
454000,4,2630,0,3,Kent
345000,2,1800,0,5,Auburn
585000,3,1870,0,4,Seattle
380000,4,2540,0,3,Renton
250600,4,1930,0,3,Auburn
890000,4,2770,0,3,Mercer Island
370000,4,2220,0,3,Renton
369500,3,1650,0,4,Seattle
883000,4,3670,0,3,Sammamish
950000,4,3770,0,3,Redmond
615000,3,2350,0,4,Sammamish
305000,3,1210,0,4,Seattle
590000,4,2010,0,4,Issaquah
485000,3,1580,0,3,Issaquah
215000,2,710,0,3,Seattle
430000,3,1910,0,3,Sammamish
324900,4,1880,0,3,Maple Valley
849900,2,2280,0,3,Vashon
975000,5,3100,0,4,Mercer Island
910000,5,2350,0,3,Seattle
459950,3,1850,0,5,Burien
325000,3,2070,0,3,Kent
513000,4,2020,0,5,Seattle
475000,3,1580,0,3,Sammamish
419000,4,2690,0,3,Renton
760000,4,2420,0,3,Burien
1120000,5,2540,0,4,Seattle
129000,2,1150,0,3,Renton
725000,5,3210,0,4,Bellevue
580000,3,2040,0,3,Redmond
385000,3,1920,0,4,Seattle
265000,4,1900,0,5,Auburn
1735000,3,4310,0,5,Shoreline
330000,3,1070,0,3,Seattle
665000,4,2790,0,4,Woodinville
799000,3,2860,0,3,Seattle
589000,3,2250,0,4,Seattle
1695000,2,3170,0,5,Seattle
538000,3,1460,0,3,Seattle
530100,3,1540,0,3,Seattle
718500,3,2910,0,4,Seattle
299000,3,1180,0,5,Renton
556000,3,1640,0,3,Seattle
171000,4,1520,0,3,Tukwila
540000,5,3610,0,3,Maple Valley
250000,3,1400,0,3,Covington
795000,4,3200,0,3,Issaquah
575000,3,1384,0,3,Seattle
379500,3,1410,0,3,Issaquah
385000,4,2050,0,3,Renton
415500,4,1750,0,3,Kenmore
397500,3,1510,0,3,Kirkland
530000,3,1930,0,3,Seattle
883000,4,2960,0,3,Woodinville
850000,5,2920,0,5,Issaquah
496752,2,1980,0,4,Seattle
330000,3,1430,0,3,Seattle
735000,4,2450,0,3,Issaquah
525000,4,2360,0,3,Kenmore
269950,3,1890,0,3,Tukwila
650000,3,2140,0,3,Bellevue
520500,3,1900,0,4,Seattle
652500,4,2700,0,3,Issaquah
506000,5,2430,0,4,Bellevue
416000,3,1110,0,4,Bellevue
500000,4,2280,0,5,Newcastle
460000,3,1550,0,4,Seattle
371025,3,1530,0,3,Bothell
576000,4,2440,0,3,Kenmore
353500,4,1760,0,3,Renton
1735000,4,3040,0,4,Seattle
183000,3,1070,0,4,Auburn
763101,3,1990,0,4,Seattle
460000,2,1090,0,3,Seattle
825000,4,1890,0,3,Seattle
265000,3,1000,0,3,Renton
295000,3,1770,0,3,Burien
418000,4,2360,0,3,Seattle
554000,3,3380,0,3,Renton
534500,3,1700,0,3,Issaquah
690000,2,1600,0,5,Seattle
530000,4,2050,0,3,Issaquah
357186,2,1210,0,3,Issaquah
300000,5,1940,0,3,Seattle
304000,4,1810,0,2,Renton
385000,4,1690,0,4,Seattle
415000,4,1800,0,4,Seattle
963000,4,3280,0,3,Bellevue
792500,4,4290,0,3,Ravensdale
309212,3,1150,0,3,North Bend
235000,2,880,0,3,Seattle
667000,3,1720,0,3,Seattle
470000,3,1510,0,4,Bellevue
375000,4,1240,0,3,Seattle
410000,4,1580,0,3,Kirkland
566000,4,2170,0,3,Sammamish
680000,4,2500,0,3,Redmond
332000,1,960,0,3,Seattle
902000,4,3030,0,3,Kirkland
500000,3,1540,0,5,Mercer Island
445000,3,1890,0,3,Vashon
825000,4,2810,0,4,Bellevue
1095000,4,3530,0,5,Seattle
277000,3,1100,0,4,Seattle
545000,3,1940,0,3,Kirkland
435000,3,2300,0,3,Duvall
638000,3,2110,0,3,Redmond
418000,4,1220,0,3,Bellevue
499000,3,1750,0,4,Redmond
150000,3,1230,0,4,Burien
759950,3,3100,0,3,Sammamish
427000,3,1830,0,3,North Bend
632500,5,2640,0,3,Redmond
660000,6,1840,0,3,Seattle
862000,4,3190,0,3,Woodinville
524000,2,1120,0,3,Seattle
470000,3,1760,0,3,Seattle
385000,3,1590,0,3,Vashon
575000,4,2120,0,3,Issaquah
220000,4,2240,0,4,Federal Way
460000,2,890,0,4,Seattle
1712500,3,2940,0,4,Seattle
175000,3,1220,0,3,Auburn
465000,3,2670,0,4,Burien
552000,3,1120,0,4,Seattle
565000,4,3130,0,4,Kent
518000,4,1740,0,4,Redmond
899950,4,3290,0,3,Kirkland
373000,3,1770,0,4,Seattle
385000,4,2960,0,3,Maple Valley
245000,2,1200,0,3,Seattle
375000,4,2400,0,3,Bothell
699850,4,2690,0,3,Sammamish
450000,6,3550,0,4,Seattle
455000,2,1310,0,3,Redmond
650000,4,2610,0,5,Seattle
378000,5,2760,0,4,Seattle
220000,3,1410,0,4,Tukwila
285500,4,1960,0,4,Federal Way
340000,3,1212,0,3,Seattle
921000,4,2220,0,4,Bellevue
375000,4,2040,0,4,Maple Valley
999000,4,2800,0,3,Sammamish
335000,3,2040,0,3,Seattle
1920000,4,3070,0,4,Medina
385000,2,830,1,4,Vashon
850000,4,4140,0,3,Kirkland
429000,5,2340,0,3,Renton
523950,3,1420,0,3,Seattle
798800,3,2670,0,3,Renton
284000,3,1880,0,3,Kent
852880,4,3450,0,3,Sammamish
320000,3,1200,0,3,Seattle
749995,4,3430,0,3,Bothell
468500,3,1350,0,3,Seattle
492500,5,2570,0,3,Duvall
685000,4,2840,0,3,Seattle
542525,4,2650,0,3,Renton
435000,3,1980,0,3,Seattle
242000,3,1280,0,4,Kent
325000,4,2610,0,3,Federal Way
837700,5,3010,0,3,Redmond
210000,1,930,0,3,Seattle
187500,3,1180,0,4,Federal Way
560000,5,1710,0,4,Seattle
272000,3,1380,0,3,Auburn
235000,3,1190,0,4,Auburn
259000,3,1870,0,3,Kent
866059,5,3130,0,3,Bellevue
473000,2,900,0,4,Seattle
405000,3,1880,0,3,Lake Forest Park
870000,4,3010,0,4,Seattle
475000,3,2280,0,4,Seattle
499500,3,2970,0,3,Renton
386000,2,1620,0,3,Snoqualmie
458000,4,1550,0,3,Seattle
550000,3,2240,0,5,Vashon
605500,3,2830,0,3,Woodinville
421000,3,2890,0,3,SeaTac
536000,4,1990,0,3,Issaquah
247200,3,1370,0,3,Covington
250000,2,1088,0,3,Kirkland
204950,4,1740,0,3,Federal Way
430000,3,1730,0,3,Issaquah
250000,4,1800,0,3,Maple Valley
260000,3,1440,0,3,Tukwila
547000,4,1720,0,4,Seattle
379900,5,2800,0,3,Seattle
738500,3,2300,0,3,Redmond
545000,4,2030,0,4,Redmond
342000,2,740,0,3,Seattle
4668000,5,9640,1,3,Mercer Island
170000,4,1920,0,4,SeaTac
616000,4,2490,0,3,Sammamish
640000,3,1380,0,3,Seattle
332000,3,1530,0,3,Renton
1010000,3,2420,0,3,Seattle
380000,4,2150,0,3,Kent
415000,4,1610,0,5,Newcastle
1008000,4,2650,0,3,Seattle
669000,4,2700,0,5,Woodinville
260000,3,1270,0,2,Lake Forest Park
854000,4,3150,0,3,Redmond
605000,3,2010,0,3,Redmond
320000,3,860,0,3,Seattle
229950,3,1410,0,3,Renton
255000,3,1700,0,3,Kent
1170000,4,2570,0,3,Bellevue
479000,2,1230,0,3,Seattle
1200000,4,4170,0,3,Newcastle
472000,3,1180,0,3,Seattle
198000,3,1430,0,3,Federal Way
440000,4,1450,0,4,Kirkland
506000,3,2180,0,3,Shoreline
382500,4,2210,0,3,Kent
269500,2,1480,0,4,Renton
560000,3,2340,0,5,Seattle
840000,4,3860,0,3,Woodinville
479500,3,2300,0,3,Snoqualmie
402000,3,1450,0,3,Kirkland
549000,2,1380,0,3,Seattle
449950,4,2470,0,3,Snoqualmie
493000,4,2030,0,4,Kirkland
142500,4,1440,0,3,Burien
250000,3,1160,0,3,Auburn
729000,3,1580,0,3,Seattle
465000,2,1430,0,3,Seattle
465000,2,1494,1,3,Vashon
280000,4,1930,0,4,Kent
675000,6,2740,0,3,Seattle
667500,3,1880,0,5,Seattle
809000,3,2590,0,3,Bellevue
400000,3,2140,0,3,Duvall
310000,4,1870,0,3,Seattle
435000,2,1230,0,3,Seattle
465950,4,2340,0,3,Renton
1538000,3,2880,0,3,Kirkland
253000,3,880,0,5,Seattle
330000,3,3040,0,3,Auburn
554000,4,1120,0,3,Seattle
350000,3,1380,0,3,Seattle
294999,4,1660,0,3,Kent
1185001,3,2500,0,5,Seattle
752000,4,2940,0,4,Newcastle
451000,4,1670,0,3,Issaquah
725000,4,2630,0,3,Redmond
345000,4,2250,0,4,Renton
206000,3,1320,0,4,Auburn
2027000,4,4100,0,5,Mercer Island
2475000,3,4340,0,3,Seattle
1728000,4,3700,0,4,Bellevue
580000,5,2700,0,4,Bellevue
430000,3,980,0,4,Seattle
720000,4,2650,0,3,Kirkland
824000,7,3670,0,3,Seattle
936000,3,2960,0,4,Seattle
535000,4,3070,0,3,Renton
286800,3,1413,0,3,Kent
350000,2,1260,0,3,Seattle
345000,3,1680,0,3,Shoreline
435000,3,1230,0,3,Seattle
1555000,3,4360,0,3,Seattle
1325000,4,4420,0,3,Sammamish
461000,3,2770,0,3,Renton
770000,3,2910,0,3,Redmond
1384000,4,4290,0,3,Bellevue
330000,3,1600,0,3,Duvall
322500,4,1820,0,3,Maple Valley
1600000,6,6050,0,3,Fall City
475000,3,1700,0,3,Seattle
250275,2,790,0,4,Normandy Park
274500,3,1720,0,4,Federal Way
284950,3,990,0,5,Renton
264950,4,1770,0,5,Covington
242000,3,1260,0,3,Maple Valley
913000,4,3640,0,3,Sammamish
555000,3,2040,0,5,Seattle
711000,4,1980,0,5,Mercer Island
403500,5,3600,0,4,Normandy Park
975000,4,4270,0,3,Redmond
253779,4,2030,0,3,SeaTac
384400,3,1689,0,3,Seattle
646000,5,2870,0,3,Seattle
415000,3,1270,0,3,Seattle
764000,4,2790,0,3,Sammamish
507000,5,3850,0,3,Auburn
545500,3,1560,0,4,Seattle
450000,3,1180,0,4,Seattle
264000,4,1820,0,4,Kent
650000,5,1260,0,3,Seattle
365000,3,2640,0,3,Renton
343566,2,1100,0,3,Seattle
375000,3,1950,0,3,Shoreline
295000,3,1380,0,4,Des Moines
325000,3,2200,0,4,Renton
265000,4,2050,0,3,Auburn
562000,5,2795,0,3,Duvall
540000,4,2050,0,4,Woodinville
4489000,4,6430,0,3,Bellevue
279950,5,2150,0,4,Kent
540000,3,1970,0,5,Shoreline
310000,4,2660,0,4,Federal Way
190000,1,720,0,3,Seattle
440000,4,2410,0,3,Snoqualmie
1400000,3,2020,0,3,Seattle
230000,2,1080,0,3,Renton
455000,3,1180,0,3,North Bend
175000,2,660,0,3,Seattle
650000,3,2920,0,4,Bellevue
3000000,4,4850,1,5,Kirkland
192500,3,1080,0,3,Tukwila
239950,3,1670,0,3,Federal Way
175000,6,1370,0,3,Seattle
850000,5,3450,0,5,Kirkland
410000,4,1970,0,3,Burien
570000,4,2290,0,3,Issaquah
469000,5,2240,0,3,Shoreline
559000,2,1240,0,4,Seattle
739888,3,2420,0,4,Sammamish
568450,5,3260,0,4,Kent
240000,2,670,0,3,Seattle
574950,5,3160,0,4,Issaquah
180000,3,1990,0,3,Des Moines
1160000,4,4680,0,3,Bellevue
300000,3,1700,0,3,Seattle
630000,4,2807,0,3,Kenmore
507000,4,1770,0,4,Redmond
287500,4,2570,0,4,Federal Way
688000,3,3450,0,3,Sammamish
424000,3,1670,0,3,Kirkland
400000,3,1050,0,4,Seattle
620000,4,1910,0,3,Issaquah
300000,3,910,0,4,Kirkland
615000,5,2480,0,3,Sammamish
206000,2,1820,0,3,Tukwila
515500,4,2920,0,3,Duvall
554000,5,1870,0,4,Lake Forest Park
825000,4,3810,0,3,Seattle
855000,4,2190,0,3,Seattle
315000,3,1730,0,3,Maple Valley
299000,5,2220,0,4,Renton
650000,3,1320,0,3,Bellevue
465000,3,1510,0,3,Seattle
535000,3,2120,0,3,Redmond
564000,2,1690,0,3,Redmond
515000,3,1360,0,3,Seattle
580000,4,3250,0,3,Renton
309000,3,1490,0,3,Seattle
536751,3,1930,0,3,Snoqualmie
415000,4,2020,0,3,Renton
267000,3,1584,0,3,Auburn
820000,4,3170,0,3,Kirkland
1399950,4,3870,0,3,Kirkland
485000,2,1430,0,3,Seattle
482000,3,1380,0,3,Seattle
535000,4,2610,0,3,Kenmore
690000,3,1540,0,3,Seattle
576000,3,1940,0,4,Seattle
378750,3,2160,0,3,Seattle
269900,4,1530,0,4,Renton
210000,3,1440,0,3,Auburn
429900,4,2640,0,3,Renton
1525000,4,3620,0,4,Seattle
360000,4,2850,0,3,Maple Valley
405000,2,1260,0,4,Seattle
450000,3,1610,0,3,Kirkland
703000,3,1360,0,3,Seattle
661000,4,2496,0,3,Redmond
580000,4,2160,0,3,Bellevue
464000,3,1320,0,3,Seattle
945000,2,2540,0,3,Seattle
659500,4,2620,0,4,Bellevue
200000,3,1140,0,3,Tukwila
280000,3,1790,0,4,Auburn
1325000,4,2440,0,4,Seattle
346150,3,2140,0,4,Renton
197500,3,1330,0,5,Enumclaw
799000,4,2590,0,3,Seattle
1309500,4,4750,0,3,Seattle
350000,2,1620,0,5,Kirkland
720000,4,2440,0,3,Redmond
519000,3,2020,0,5,Normandy Park
590300,3,1470,0,4,Seattle
2200000,5,5990,1,3,Issaquah
410000,6,2520,0,4,Lake Forest Park
437000,2,1440,0,3,Redmond
221000,3,1640,0,3,Federal Way
380000,4,2150,0,3,Kenmore
506000,2,1570,0,4,Seattle
395000,4,1980,0,4,Issaquah
285000,3,1210,0,3,Seattle
311000,3,1900,0,5,Seattle
520000,3,1940,0,3,Maple Valley
435000,3,1310,0,4,Seattle
120000,2,990,0,2,Kent
1440000,3,3870,0,3,Seattle
186000,3,1340,0,3,Auburn
756000,4,2160,0,5,Seattle
248000,4,2080,0,3,Seattle
287000,3,1300,0,5,SeaTac
510000,4,2610,0,3,Lake Forest Park
249000,3,1050,0,4,Kent
340000,3,2480,0,3,Renton
399888,4,1820,0,4,Seattle
440000,3,1170,0,4,Redmond
899000,4,2370,0,3,Seattle
540500,5,3090,0,3,Burien
385000,3,2310,0,4,Kent
558000,4,2060,0,4,Bellevue
600000,3,2540,0,3,Enumclaw
450000,4,2400,0,3,Renton
232500,3,1320,0,3,Federal Way
436000,2,790,0,3,Seattle
240000,4,1790,0,4,Des Moines
489950,3,1820,0,3,Kirkland
680000,6,1670,0,5,Seattle
1068000,5,3990,0,3,Newcastle
352450,3,1430,0,5,Shoreline
335000,4,2030,0,4,Enumclaw
549000,4,1290,0,4,Seattle
1240000,4,3820,0,3,Bellevue
618250,4,2520,0,4,Seattle
1815000,5,3880,0,3,Mercer Island
850000,2,1590,0,3,Seattle
930000,5,3530,0,3,Seattle
505000,3,1610,0,3,Issaquah
925000,4,3280,0,3,Redmond
275000,3,1860,0,4,Federal Way
499000,3,1840,0,4,Seattle
507000,3,2120,0,3,Seattle
619850,4,2270,0,5,Bellevue
500000,3,2840,0,3,Carnation
310000,4,1220,0,3,Carnation
646000,4,2310,0,3,Seattle
265000,3,1840,0,3,Federal Way
475000,3,950,0,3,Seattle
600000,4,3070,0,4,Kirkland
470000,3,1730,0,3,Maple Valley
319950,2,920,0,3,Seattle
712000,3,3200,0,3,Sammamish
775000,4,3010,0,3,Sammamish
390000,3,1600,0,3,Kirkland
585000,4,2840,0,3,Kirkland
1027000,3,2430,0,3,Bellevue
232603,3,1750,0,4,Auburn
543000,3,1240,0,3,Seattle
607500,3,1530,0,3,Seattle
750000,3,3390,0,3,Newcastle
728050,3,2320,0,3,Redmond
734990,4,2650,0,3,Redmond
330000,3,2238,0,3,Federal Way
605000,4,2620,0,3,Newcastle
441000,3,1910,0,3,Kirkland
650000,4,3040,0,3,Redmond
1950000,7,4640,0,3,Mercer Island
395000,3,1500,0,3,Seattle
245000,1,380,0,3,Burien
905000,4,2970,0,3,Mercer Island
660000,4,3030,0,5,Issaquah
378000,4,1890,0,3,North Bend
600000,2,1040,0,4,Seattle
632500,4,2090,0,3,Sammamish
210000,2,1680,0,4,Auburn
754800,2,2770,0,3,Redmond
175000,2,1020,0,4,Auburn
455000,3,1470,0,4,Issaquah
450000,3,1430,0,3,Seattle
790000,4,2050,0,3,Lake Forest Park
480000,4,2080,0,3,Seattle
850000,3,2870,0,3,Seattle
725000,4,3940,0,3,Renton
380000,3,1520,0,3,Seattle
979000,3,1700,0,4,Bellevue
359950,3,1940,0,4,Seattle
665900,4,2870,0,4,Seattle
812000,3,3240,0,3,Sammamish
203000,3,1150,0,4,Burien
456000,3,1440,0,4,Sammamish
547000,5,2200,0,5,Seattle
280000,3,1470,0,3,Des Moines
640000,2,1760,0,4,Seattle
477000,3,1780,0,3,Bothell
455000,4,2450,0,4,Burien
587206,3,1890,0,3,Seattle
425000,3,2540,0,3,Renton
511500,4,1360,0,3,Seattle
218000,2,1310,0,3,Maple Valley
332000,3,1510,0,3,Burien
291000,3,1860,0,4,Covington
279000,4,2200,0,3,Renton
950000,4,3360,0,3,Kirkland
970500,3,2470,0,3,Mercer Island
412000,2,1260,0,3,Seattle
400000,3,1430,0,4,Seattle
200000,3,1230,0,5,Auburn
397000,4,2320,0,3,North Bend
715000,4,3290,0,3,Sammamish
371000,4,2550,0,3,Maple Valley
458000,3,1870,0,3,Bothell
436500,5,3110,0,3,Bothell
329950,3,1820,0,3,Renton
950000,3,3050,1,4,Des Moines
282000,4,1890,0,3,Kent
250000,1,800,0,2,Seattle
1135000,6,6900,0,4,Woodinville
400000,4,2670,0,3,Auburn
681500,5,3260,0,3,Bellevue
200000,2,860,0,5,Burien
1300000,5,3366,0,3,Seattle
1462497,5,3840,0,3,Seattle
995000,4,3850,0,3,Bellevue
355000,4,2040,0,3,Seattle
425000,3,1790,0,3,Woodinville
869000,4,3740,0,3,Woodinville
915000,3,2660,0,3,Seattle
2110000,3,3230,0,4,Bellevue
925000,4,3140,0,4,Mercer Island
2400000,6,5480,0,4,Seattle
390000,3,1160,0,3,Seattle
330000,3,1860,0,3,Maple Valley
482500,4,1630,0,5,Seattle
525000,3,1750,0,3,Seattle
237000,3,1300,0,4,Renton
205000,3,960,0,5,Auburn
623000,3,1850,0,5,Kirkland
565000,4,3260,0,3,Renton
400000,4,2420,0,4,Shoreline
405000,3,1460,0,3,Sammamish
337000,4,2240,0,3,Shoreline
355000,2,1240,0,3,Vashon
885000,3,2060,0,4,Mercer Island
420000,5,2280,0,3,Shoreline
448000,4,2510,0,3,Maple Valley
800000,4,3150,0,3,Sammamish
830000,5,2780,0,4,Bellevue
725000,6,2380,0,3,Seattle
780000,3,2140,0,3,Seattle
325000,2,840,0,3,Seattle
488800,4,2170,0,4,Bellevue
1320000,4,4410,0,3,Bellevue
489000,4,2120,0,4,Seattle
1240000,7,6630,0,3,Bellevue
595000,3,3290,0,4,Newcastle
359900,5,2290,0,3,Renton
1080000,3,4910,0,4,Bellevue
925000,4,3730,0,3,Sammamish
625000,3,2440,0,3,Seattle
339990,3,2570,0,3,Auburn
775950,4,2970,0,3,Redmond
420000,5,2630,0,3,Renton
654000,3,1530,0,3,Seattle
725000,3,3690,0,3,Snoqualmie
375000,2,1230,0,4,Seattle
1100000,3,2200,0,3,Bellevue
639500,4,2330,0,3,Redmond
849000,4,2160,0,4,Seattle
418000,4,1550,0,3,Bellevue
442900,4,1780,0,4,Seattle
750000,3,2610,0,3,Seattle
930000,3,3290,0,3,Redmond
565000,2,1330,0,4,Seattle
874150,4,3530,0,3,Kirkland
545000,4,2090,0,3,Issaquah
500000,4,2040,0,3,Bellevue
687000,4,2370,0,5,Kirkland
810000,4,2810,0,3,Bellevue
439500,3,2050,0,4,Issaquah
802000,3,2870,0,4,Seattle
732600,4,2130,0,4,Bellevue
374000,4,2580,0,3,Renton
330000,4,2380,0,3,SeaTac
365000,4,1940,0,1,Bellevue
290900,2,1610,0,3,Tukwila
577000,3,2060,0,3,Seattle
280000,2,1010,0,4,North Bend
675000,4,2810,0,3,Sammamish
800000,3,2380,0,4,Mercer Island
299995,2,1060,0,4,Shoreline
440000,3,1560,0,3,Kirkland
249500,2,1500,0,4,Covington
690000,2,970,0,4,Seattle
235000,3,1170,0,4,Renton
320000,3,2280,0,3,Auburn
350000,7,2800,0,3,Renton
334000,4,1150,0,3,Kirkland
235000,6,2180,0,3,Federal Way
442000,4,2520,0,3,Renton
264000,3,1760,0,4,Federal Way
275000,2,1180,0,4,Shoreline
430000,2,950,0,4,Seattle
550000,3,1900,0,3,Bellevue
775000,4,2300,0,3,Seattle
603500,6,2660,0,5,Bellevue
230000,3,1530,0,4,Enumclaw
449000,4,1850,0,3,Seattle
2075000,4,4230,0,3,Bellevue
420000,3,1200,0,3,Seattle
735000,4,2270,0,5,Seattle
200000,3,1090,0,4,Covington
286000,3,1100,0,3,Seattle
579000,3,1640,0,3,Seattle
345100,3,1950,0,3,Seattle
350000,3,1660,0,3,Shoreline
291500,3,880,0,5,Shoreline
649950,3,1500,0,3,Seattle
458500,3,1890,0,3,Seattle
500000,3,1150,0,3,Seattle
362300,3,2430,0,3,Kent
324000,4,2110,0,3,Renton
495000,3,2950,0,4,Burien
233500,3,1650,0,3,Kent
479000,3,2110,0,4,Woodinville
322200,4,2010,0,4,Covington
835000,4,3030,0,3,Redmond
347000,3,1270,0,3,Bothell
725000,3,1610,0,5,Kirkland
345000,3,1140,0,4,Seattle
345950,3,2110,0,3,Kent
550000,3,1840,0,4,Redmond
399950,3,1560,0,4,Seattle
269500,3,1840,0,4,Kent
494000,4,1830,0,4,Shoreline
453000,4,2120,0,4,Bellevue
442500,3,1600,0,3,Kirkland
235000,4,1450,0,3,Tukwila
389800,3,1880,0,3,Lake Forest Park
346000,3,1270,0,3,Burien
360000,4,1720,0,3,Seattle
650000,4,2400,0,3,Issaquah
290000,3,1150,0,4,Shoreline
234000,2,870,0,3,Seattle
260000,4,2000,0,3,Kent
349900,3,2420,0,5,Issaquah
275000,3,1080,0,4,Shoreline
725000,4,3420,0,3,Woodinville
375000,4,1870,0,3,Renton
806000,4,2500,0,3,Redmond
470000,3,2150,0,3,Renton
490000,3,1470,0,3,Seattle
615000,5,2130,0,5,Seattle
249000,3,1000,0,3,Kent
396500,3,2390,0,3,Seattle
405000,2,860,0,4,Seattle
560000,3,1960,0,4,Newcastle
459950,4,2000,0,3,Bothell
265000,3,1620,0,3,Seattle
502000,6,2890,0,3,Bellevue
430000,3,1300,0,3,Sammamish
525000,2,1080,0,3,Seattle
415000,4,2170,0,3,Seattle
600000,3,2260,0,3,Sammamish
225000,3,1580,0,4,Federal Way
300000,4,2620,0,3,Covington
491234,4,1540,0,3,Issaquah
1580000,4,4570,0,5,Seattle
905000,4,3440,0,3,Issaquah
199950,5,1740,0,4,Des Moines
450000,4,2160,0,4,Seattle
899000,3,1480,0,4,Yarrow Point
649000,2,2260,0,3,Carnation
780000,4,3910,0,4,Issaquah
400000,4,1700,0,3,Duvall
831500,5,4470,0,3,Woodinville
471001,3,1800,0,5,Seattle
385000,3,1630,0,3,Seattle
326000,3,1030,0,3,Woodinville
335000,1,720,0,3,Seattle
320000,4,1890,0,4,Auburn
300000,4,1840,0,3,Kent
269950,4,2540,0,5,Kent
1220000,4,3520,0,5,Seattle
590000,4,3220,0,4,Bellevue
750000,3,1820,0,4,Seattle
239950,3,1230,0,4,Covington
215000,3,1340,0,3,SeaTac
165000,3,1200,0,3,Tukwila
261350,3,1390,0,4,Federal Way
569000,4,1730,0,5,Seattle
425000,3,1580,0,3,Redmond
800000,4,3520,0,3,Seattle
715000,4,2650,0,4,Issaquah
337000,3,1310,0,3,Renton
560000,4,2300,0,3,Sammamish
449500,3,1780,0,3,Kirkland
660000,3,1980,0,3,Seattle
685000,2,1300,0,3,Seattle
905000,5,3500,0,3,Bellevue
403500,3,1830,0,3,Seattle
405000,3,1520,0,3,Seattle
385000,4,2700,0,3,Kent
1700000,3,2810,1,4,Redmond
285000,3,1660,0,3,Kent
249900,3,1310,0,4,Covington
633634,4,2960,0,3,Snoqualmie
329900,3,2242,0,3,Auburn
310000,3,2540,0,3,Kent
345000,3,1420,0,3,Seattle
160797,3,1270,0,3,Seattle
562500,3,1300,0,3,Seattle
664950,5,3190,0,3,Seattle
515000,5,2910,0,3,Seattle
497000,3,1630,0,3,Issaquah
312891,5,2300,0,3,Federal Way
670000,3,3310,0,3,Seattle
362500,2,940,0,3,Seattle
402101,2,1020,0,3,Seattle
438000,3,1520,0,3,Seattle
687500,4,2330,0,4,Seattle
160000,3,1010,0,4,Des Moines
415000,3,1070,0,3,Redmond
405000,3,3170,0,3,Federal Way
880000,4,3030,0,3,Seattle
585000,3,2270,0,3,Vashon
640000,4,2341,0,3,Redmond
819000,3,2130,0,5,Seattle
520000,3,2300,0,3,Woodinville
367500,3,1660,0,4,Woodinville
762500,4,2610,0,4,Mercer Island
300000,3,2150,0,3,Shoreline
625000,3,2410,0,4,Woodinville
530000,2,1580,0,3,Seattle
379000,3,1740,0,3,North Bend
615000,2,1270,0,3,Seattle
660000,2,2550,0,5,Seattle
380000,3,1860,0,4,Enumclaw
314900,4,2700,0,3,Federal Way
324950,3,1460,0,3,Burien
225000,3,1330,0,3,Federal Way
535000,3,2070,0,3,Sammamish
348500,3,1360,0,4,Renton
725000,4,2650,0,3,Bellevue
925000,4,3580,0,3,Woodinville
549000,2,2034,1,5,Vashon
400000,3,1230,0,3,Sammamish
620000,4,2450,0,3,Redmond
665000,6,2840,0,5,Seattle
1215000,4,3820,0,3,Woodinville
1157400,3,2740,0,3,Seattle
349950,4,2090,0,3,Renton
2466350,5,6390,0,3,Seattle
339000,4,2470,0,3,Seattle
615000,3,1720,0,4,Seattle
751000,4,3090,0,3,Redmond
941000,4,2320,0,5,Seattle
600000,4,1740,0,5,Bellevue
455000,4,2950,0,3,Renton
1295648,0,4810,0,3,Redmond
485000,3,1500,0,5,Seattle
358000,3,1810,0,5,Enumclaw
